,ClothingID,Age,Title,ReviewText,Rating,RecommendedIND,PositiveFeedbackCount,DivisionName,DepartmentName,ClassName,Polarity_score
1614,1197,55,Flattering and versatile,"I ordered this winth some trepidation as the dress looked a bit baggy on the model. i don't typically buy this style of dress because many times, they are unflattering on me. i'm 5'6"" and 130 lbs, in very good shape. the small was perfect for me. a size up would've resulted in a baggier look. the length is perfect, above my knee; not too short, but short enough so i don't look frumpy. the dress drapes beautifully, and i can wear it with tights and boots now, and capri tights and wedge sandals in",5,1,0,General,Dresses,Dresses,0.8967
1615,793,66,Wide and long,"Been on the hunt for jammie's so gave these a shot. ordered my normal size large. fit well in the waist but i don't like the super wide legs. and they're too long. pretty color and pattern, however, the fabric isn't as soft or cozy as i hoped. i'm retired and wanted pajamas to lounge in all day. these missed the mark for me.",4,1,0,Initmates,Intimate,Sleep,0.0813
1616,1009,51,Halfway lovely,"Facing the mirror--near perfection. high waist emphasizes the narrowest part of the frame--pleats nicely hide any stomach flaws. color is an eye-catching deep mustardy perfection and the interlocking button pattern is creative and beautiful. the problem is the walk away. from that view, the skirt waist finishes just where there's a bit of extra flesh. the cut is more of a long a-line--fairly boxy--and the heaviness of the cotton maintains that structure, so while the look as you approach walking",3,0,4,General Petite,Bottoms,Skirts,0.9118
1617,872,28,Great t-shirt for everyday use,"I'm: 34a, 125 lbs, 5'8""
purchased: small

i was going back and forth between xs and s. i decided on small because it fit better in my arms, didn't feel as tight. the xs fit well in the torso area and didn't have as much fabric as the small. the small also had a longer shirt tail. 

if you don't have as much mass in the arms, get the xs. if you have some muscle or extra mass in the arms, it's better to go with the small.",5,1,3,General Petite,Tops,Knits,0.8979
1618,1016,61,So bizarre!,"I bought this skirt a month or so ago and only wore it for the first time yesterday. i thought the design was fluid, summer appropriate, and easy like sunday morning. i enjoyed wearing it so much that i went on to the retailer site today to order it in another color. and lo and behold i saw all the reviews on the sizing/fit. i totally respect other reviewers, so i questioned why that had not been my experience when i wore it yesterday, so much so that i went and put it on again, sans issues.i am n",5,1,3,General,Bottoms,Skirts,0.8864
1619,1009,39,"Good idea, wrong color.","Cute design with interesting details. i felt it ran a bit large. i'm 5'8"", 135 lbs, an 8 was too big and baggy. my biggest complaint with this skirt is the color. it's just not flattering.",3,1,0,General Petite,Bottoms,Skirts,0.3691
1620,1092,44,Another huge dress...,"Okay, i get the idea of the loose swing dresses but i have a couple that do it well without looking like a moo-moo. i ordered my ""typical"" pxs. the length was good and the color beautiful. i like the details of the dress but it was huge and not in a flattering swingy drapey way. i was undecided if i should try the pxxs as the pxs was so large that i don't know if the pxxs would fix this problem for me. i will still be thinking about it.",4,1,3,General Petite,Dresses,Dresses,0.8022
1621,1083,31,An absolute hit - if you buy the right print,"Dear creatures always has sizing issues. they run the gamut of bust-problems. i'd been salivating for this dress for a long time so i really did my homework. at 5'7"", 130-135 lbs, 34c, 28"" waist - typically a 4 in dresses... i bought the small. each dress is cut from the same fabric, leaving each dress's color swatch placement to be randomly determined. as a result, i've seen some dresses have only pink, purple, and green. i lucked out and got every color represented. so the dress you see may no",4,1,2,General Petite,Dresses,Dresses,0.5574
1622,1009,31,Girls with hips - size up!,"Fell in love with this the moment it arrived in stores. whimsical but work--appropriate. i'm typically a 4 in dresses. i would say this skirt runs tts; however, the front pleats will create a pouch-y stomach if you have a small waist and a lucious anything-below-your-waist. size up one size to avoid this. the waist size will be loose, but it will allow the pleats to lay flat. absolutely lovely with a mock neck sleeveless top. also great with solid white, black, or printed blouses. not a true pen",4,1,4,General Petite,Bottoms,Skirts,0.8932
1623,1016,38,Would be cute if i could get it on,"This skirt is very pretty, but not only does it run small but only a small portion of the waistband is elasticized, so there's very little stretch. for those of us with a significant difference in our waist and hip measurements, there's no way to get this skirt on past the hips.",2,0,24,General,Bottoms,Skirts,0.1646
1624,1009,34,Beautiful!,"This skirt is beautiful...the color is definitely more a greeny-gold then a true yellow gold...nice quality fabric, has some stretch, big pockets with cute lining, buttons are adorable, perfect knee length, sits higher on the waist. because it's not lined and the pockets are big, the pocket line is visible on my thigh area, so i am going up a size just so i don't see that...if you have less curves, your regular size should be perfect. it has so much character, but it!!",5,1,17,General Petite,Bottoms,Skirts,0.8788
1625,1009,57,Mustard,"1. i'm 5'5"" tall, 145 lbs, and 38-32-40. i'm normally a size 10, but i took a 12 in this skirt.

2. it's comfortable and has pockets that you can really put your hands in.

3. sits at high waist. hem hits below the knee.

4. i didn't like the buttons. they are very round and stick out quite far. they are also mismatched. i would have liked them better if they were flatter.

5. i also didn't like the mustard color. it's unflattering to me.",4,1,8,General Petite,Bottoms,Skirts,0.8508
1626,872,41,Cute basic,"This is a great basic tee (purchased in navy) but fits much larger than it appears on the model. the arms/chest area fit fine but it really billows out below. the front is shorter and the back is longer than i would've expected. i thought this would be great for summer, but it's really too long in the back to wear with shorts. it does, however, look great with skinny jeans.",4,1,0,General Petite,Tops,Knits,0.9652
1627,862,31,Gorgeous sweater,I absolutely love this gorgeous cardigan. i will wear it for years to come!!,5,1,0,General Petite,Tops,Knits,0.9033
1628,1016,43,Beautiful skirt!,"I tried this skirt in my usual size s, and although it fit, it was too short for my liking and made my hips look wide b/c of the way it billowed out. the size m looked much better- hit me right below the knee in the front. (i'm 5'2"") my skirt is much more high-low than the picture. also, it sits much lower on my waist, which i like. i bought the blue, and with the color variations, it is gorgeous- reminds me of a chambray or denim coloring. i rolled it up to take on vacation, and it traveled rea",4,1,1,General,Bottoms,Skirts,0.9081
1629,1016,32,Beautiful skirt,"I love this skirt! it is a lovely and soft gauze layer with lining underneath. i live where the summer""s are hot and humid and this skirt keeps me cool when everything else just sticks to me. it is, for sure, very limited because it does not have a zipper.... if you cannot get this over your hips or over your shoulders and bust, this is not the skirt for you. the elastic waistband is really strong and really highlights your waist, but yes, i am petite and i struggle to get it on. once it is on,",4,1,0,General,Bottoms,Skirts,0.8356
